"","workerid","rt","trial_type","bias_%","trial","result","ntrials","response","matched"
"1543","20",429,"multi_trial",80,"43",1,50,"R",1
"1544","20",472,"multi_trial",80,"44",1,50,"R",1
"1545","20",529,"multi_trial",80,"45",0,50,"R",1
"1546","20",1112,"multi_trial",80,"46",1,50,"R",1
"1547","20",426,"multi_trial",80,"47",1,50,"R",1
"1548","20",425,"multi_trial",80,"48",0,50,"R",1
"1549","20",412,"multi_trial",80,"49",1,50,"R",1
"1550","20",496,"multi_trial",80,"50",1,50,"R",1
"1551","21",1343,"multi_trial",60,"1",0,100,"L",0
"1552","21",590,"multi_trial",60,"2",0,100,"L",0
"1553","21",429,"multi_trial",60,"3",0,100,"R",1
"1554","21",524,"multi_trial",60,"4",1,100,"R",1
"1555","21",520,"multi_trial",60,"5",1,100,"R",1
"1556","21",405,"multi_trial",60,"6",1,100,"L",0
"1557","21",121,"multi_trial",60,"7",1,100,"L",0
"1558","21",623,"multi_trial",60,"8",0,100,"R",1
"1559","21",324,"multi_trial",60,"9",0,100,"L",0
"1560","21",344,"multi_trial",60,"10",1,100,"L",0
"1561","21",543,"multi_trial",60,"11",1,100,"R",1
"1562","21",526,"multi_trial",60,"12",1,100,"R",1
"1563","21",854,"multi_trial",60,"13",0,100,"L",0
"1564","21",540,"multi_trial",60,"14",1,100,"R",1
"1565","21",486,"multi_trial",60,"15",1,100,"R",1
"1566","21",716,"multi_trial",60,"16",1,100,"R",1
"1567","21",616,"multi_trial",60,"17",1,100,"R",1
"1568","21",632,"multi_trial",60,"18",1,100,"R",1
"1569","21",561,"multi_trial",60,"19",1,100,"R",1
"1570","21",512,"multi_trial",60,"20",1,100,"R",1
"1571","21",356,"multi_trial",60,"21",1,100,"R",1
"1572","21",396,"multi_trial",60,"22",1,100,"R",1
"1573","21",385,"multi_trial",60,"23",1,100,"R",1
"1574","21",494,"multi_trial",60,"24",1,100,"R",1
"1575","21",373,"multi_trial",60,"25",1,100,"R",1
"1576","21",478,"multi_trial",60,"26",0,100,"R",1
"1577","21",285,"multi_trial",60,"27",1,100,"L",0
"1578","21",192,"multi_trial",60,"28",0,100,"L",0
"1579","21",449,"multi_trial",60,"29",0,100,"R",1
"1580","21",752,"multi_trial",60,"30",0,100,"R",1
"1581","21",349,"multi_trial",60,"31",0,100,"L",0
"1582","21",490,"multi_trial",60,"32",0,100,"L",0
"1583","21",355,"multi_trial",60,"33",1,100,"R",1
"1584","21",535,"multi_trial",60,"34",1,100,"R",1
"1585","21",1312,"multi_trial",60,"35",0,100,"R",1
"1586","21",561,"multi_trial",60,"36",0,100,"L",0
"1587","21",635,"multi_trial",60,"37",0,100,"R",1
"1588","21",550,"multi_trial",60,"38",0,100,"R",1
"1589","21",360,"multi_trial",60,"39",0,100,"L",0
"1590","21",122,"multi_trial",60,"40",1,100,"L",0
"1591","21",318,"multi_trial",60,"41",1,100,"L",0
"1592","21",408,"multi_trial",60,"42",0,100,"L",0
"1593","21",557,"multi_trial",60,"43",0,100,"R",1
"1594","21",218,"multi_trial",60,"44",0,100,"L",0
"1595","21",852,"multi_trial",60,"45",0,100,"R",1
"1596","21",198,"multi_trial",60,"46",1,100,"L",0
"1597","21",74,"multi_trial",60,"47",0,100,"L",0
"1598","21",4,"multi_trial",60,"48",1,100,"R",1
"1599","21",719,"multi_trial",60,"49",1,100,"R",1
"1600","21",369,"multi_trial",60,"50",0,100,"R",1
"1601","21",319,"multi_trial",60,"51",0,100,"L",0
"1602","21",591,"multi_trial",60,"52",0,100,"L",0
"1603","21",615,"multi_trial",60,"53",1,100,"R",1
"1604","21",534,"multi_trial",60,"54",1,100,"R",1
"1605","21",677,"multi_trial",60,"55",0,100,"R",1
"1606","21",285,"multi_trial",60,"56",0,100,"L",0
"1607","21",436,"multi_trial",60,"57",0,100,"R",1
"1608","21",361,"multi_trial",60,"58",0,100,"L",0
"1609","21",578,"multi_trial",60,"59",1,100,"R",1
"1610","21",368,"multi_trial",60,"60",0,100,"R",1
"1611","21",317,"multi_trial",60,"61",1,100,"L",0
"1612","21",519,"multi_trial",60,"62",1,100,"R",1
"1613","21",522,"multi_trial",60,"63",0,100,"R",1
"1614","21",52,"multi_trial",60,"64",1,100,"L",0
"1615","21",757,"multi_trial",60,"65",1,100,"L",0
"1616","21",1748,"multi_trial",60,"66",1,100,"L",0
"1617","21",501,"multi_trial",60,"67",1,100,"L",0
"1618","21",685,"multi_trial",60,"68",1,100,"L",0
"1619","21",492,"multi_trial",60,"69",0,100,"L",0
"1620","21",372,"multi_trial",60,"70",0,100,"R",1
"1621","21",341,"multi_trial",60,"71",0,100,"L",0
"1622","21",428,"multi_trial",60,"72",1,100,"R",1
"1623","21",611,"multi_trial",60,"73",1,100,"R",1
"1624","21",652,"multi_trial",60,"74",1,100,"R",1
"1625","21",466,"multi_trial",60,"75",0,100,"R",1
"1626","21",391,"multi_trial",60,"76",0,100,"L",0
"1627","21",464,"multi_trial",60,"77",1,100,"R",1
"1628","21",706,"multi_trial",60,"78",1,100,"R",1
"1629","21",592,"multi_trial",60,"79",1,100,"R",1
"1630","21",499,"multi_trial",60,"80",1,100,"R",1
"1631","21",475,"multi_trial",60,"81",1,100,"R",1
"1632","21",426,"multi_trial",60,"82",1,100,"R",1
"1633","21",389,"multi_trial",60,"83",0,100,"R",1
"1634","21",183,"multi_trial",60,"84",1,100,"L",0
"1635","21",295,"multi_trial",60,"85",1,100,"L",0
"1636","21",319,"multi_trial",60,"86",0,100,"L",0
"1637","21",133,"multi_trial",60,"87",0,100,"R",1
"1638","21",203,"multi_trial",60,"88",0,100,"L",0
"1639","21",667,"multi_trial",60,"89",1,100,"L",0
"1640","21",173,"multi_trial",60,"90",0,100,"L",0
"1641","21",439,"multi_trial",60,"91",1,100,"L",0
"1642","21",343,"multi_trial",60,"92",1,100,"R",1
"1643","21",348,"multi_trial",60,"93",0,100,"L",0
"1644","21",238,"multi_trial",60,"94",0,100,"R",1
"1645","21",207,"multi_trial",60,"95",0,100,"L",0
"1646","21",461,"multi_trial",60,"96",0,100,"R",1
"1647","21",520,"multi_trial",60,"97",1,100,"R",1
"1648","21",213,"multi_trial",60,"98",1,100,"L",0
"1649","21",404,"multi_trial",60,"99",0,100,"R",1
"1650","21",167,"multi_trial",60,"100",0,100,"L",0
"1651","22",633,"multi_trial",80,"1",0,50,"L",0
"1652","22",576,"multi_trial",80,"2",1,50,"R",1
"1653","22",404,"multi_trial",80,"3",1,50,"R",1
"1654","22",313,"multi_trial",80,"4",1,50,"R",1
"1655","22",269,"multi_trial",80,"5",0,50,"R",1
"1656","22",264,"multi_trial",80,"6",0,50,"L",0
"1657","22",252,"multi_trial",80,"7",0,50,"L",0
"1658","22",173,"multi_trial",80,"8",1,50,"R",1
"1659","22",96,"multi_trial",80,"9",0,50,"R",1
"1660","22",164,"multi_trial",80,"10",1,50,"R",1
"1661","22",162,"multi_trial",80,"11",1,50,"R",1
"1662","22",106,"multi_trial",80,"12",0,50,"R",1
"1663","22",138,"multi_trial",80,"13",0,50,"L",0
"1664","22",56,"multi_trial",80,"14",1,50,"R",1
"1665","22",57,"multi_trial",80,"15",1,50,"R",1
"1666","22",86,"multi_trial",80,"16",1,50,"R",1
"1667","22",81,"multi_trial",80,"17",1,50,"R",1
"1668","22",1,"multi_trial",80,"18",0,50,"R",1
"1669","22",64,"multi_trial",80,"19",0,50,"R",1
"1670","22",7,"multi_trial",80,"20",1,50,"R",1
"1671","22",21,"multi_trial",80,"21",1,50,"R",1
"1672","22",919,"multi_trial",80,"22",1,50,"R",1
"1673","22",740,"multi_trial",80,"23",1,50,"R",1
"1674","22",594,"multi_trial",80,"24",1,50,"R",1
"1675","22",588,"multi_trial",80,"25",0,50,"R",1
"1676","22",499,"multi_trial",80,"26",0,50,"R",1
"1677","22",480,"multi_trial",80,"27",0,50,"R",1
"1678","22",477,"multi_trial",80,"28",0,50,"R",1
"1679","22",535,"multi_trial",80,"29",0,50,"L",0
"1680","22",476,"multi_trial",80,"30",1,50,"R",1
"1681","22",431,"multi_trial",80,"31",0,50,"R",1
"1682","22",382,"multi_trial",80,"32",1,50,"R",1
"1683","22",440,"multi_trial",80,"33",1,50,"R",1
"1684","22",382,"multi_trial",80,"34",1,50,"R",1
"1685","22",437,"multi_trial",80,"35",1,50,"R",1
"1686","22",418,"multi_trial",80,"36",1,50,"R",1
"1687","22",420,"multi_trial",80,"37",1,50,"R",1
"1688","22",411,"multi_trial",80,"38",1,50,"R",1
"1689","22",377,"multi_trial",80,"39",1,50,"R",1
"1690","22",404,"multi_trial",80,"40",1,50,"R",1
"1691","22",286,"multi_trial",80,"41",1,50,"R",1
"1692","22",341,"multi_trial",80,"42",1,50,"R",1
"1693","22",291,"multi_trial",80,"43",1,50,"R",1
"1694","22",286,"multi_trial",80,"44",1,50,"R",1
"1695","22",66,"multi_trial",80,"45",1,50,"R",1
"1696","22",225,"multi_trial",80,"46",1,50,"R",1
"1697","22",303,"multi_trial",80,"47",1,50,"R",1
"1698","22",384,"multi_trial",80,"48",1,50,"R",1
"1699","22",384,"multi_trial",80,"49",1,50,"R",1
"1700","22",286,"multi_trial",80,"50",1,50,"R",1
"1701","23",1999,"multi_trial",60,"1",1,50,"R",1
"1702","23",966,"multi_trial",60,"2",1,50,"R",1
"1703","23",878,"multi_trial",60,"3",0,50,"R",1
"1704","23",743,"multi_trial",60,"4",1,50,"R",1
"1705","23",769,"multi_trial",60,"5",1,50,"R",1
"1706","23",843,"multi_trial",60,"6",1,50,"R",1
"1707","23",677,"multi_trial",60,"7",1,50,"R",1
"1708","23",780,"multi_trial",60,"8",1,50,"R",1
"1709","23",682,"multi_trial",60,"9",0,50,"R",1
"1710","23",714,"multi_trial",60,"10",0,50,"R",1
"1711","23",656,"multi_trial",60,"11",1,50,"L",0
"1712","23",589,"multi_trial",60,"12",1,50,"R",1
"1713","23",629,"multi_trial",60,"13",0,50,"R",1
"1714","23",524,"multi_trial",60,"14",0,50,"R",1
"1715","23",941,"multi_trial",60,"15",0,50,"L",0
"1716","23",530,"multi_trial",60,"16",1,50,"L",0
"1717","23",743,"multi_trial",60,"17",0,50,"R",1
"1718","23",713,"multi_trial",60,"18",0,50,"R",1
"1719","23",959,"multi_trial",60,"19",0,50,"R",1
"1720","23",748,"multi_trial",60,"20",0,50,"R",1
"1721","23",698,"multi_trial",60,"21",1,50,"R",1
"1722","23",699,"multi_trial",60,"22",1,50,"R",1
"1723","23",708,"multi_trial",60,"23",1,50,"R",1
"1724","23",750,"multi_trial",60,"24",1,50,"R",1
"1725","23",693,"multi_trial",60,"25",0,50,"R",1
"1726","23",471,"multi_trial",60,"26",0,50,"L",0
"1727","23",407,"multi_trial",60,"27",1,50,"L",0
"1728","23",450,"multi_trial",60,"28",0,50,"L",0
"1729","23",401,"multi_trial",60,"29",0,50,"L",0
"1730","23",352,"multi_trial",60,"30",0,50,"L",0
"1731","23",321,"multi_trial",60,"31",0,50,"L",0
"1732","23",312,"multi_trial",60,"32",0,50,"L",0
"1733","23",272,"multi_trial",60,"33",0,50,"L",0
"1734","23",439,"multi_trial",60,"34",1,50,"L",0
"1735","23",490,"multi_trial",60,"35",1,50,"L",0
"1736","23",498,"multi_trial",60,"36",1,50,"L",0
"1737","23",556,"multi_trial",60,"37",1,50,"L",0
"1738","23",637,"multi_trial",60,"38",0,50,"L",0
"1739","23",460,"multi_trial",60,"39",1,50,"L",0
"1740","23",906,"multi_trial",60,"40",1,50,"R",1
"1741","23",511,"multi_trial",60,"41",1,50,"R",1
"1742","23",568,"multi_trial",60,"42",1,50,"R",1
"1743","23",603,"multi_trial",60,"43",0,50,"R",1
"1744","23",341,"multi_trial",60,"44",1,50,"R",1
"1745","23",714,"multi_trial",60,"45",1,50,"R",1
"1746","23",706,"multi_trial",60,"46",1,50,"R",1
"1747","23",636,"multi_trial",60,"47",1,50,"R",1
"1748","23",706,"multi_trial",60,"48",1,50,"R",1
"1749","23",710,"multi_trial",60,"49",1,50,"R",1
"1750","23",743,"multi_trial",60,"50",0,50,"R",1
"1751","24",4900,"multi_trial",80,"1",0,50,"L",0
"1752","24",919,"multi_trial",80,"2",0,50,"L",0
"1753","24",189,"multi_trial",80,"3",1,50,"R",1
"1754","24",829,"multi_trial",80,"4",1,50,"R",1
"1755","24",125,"multi_trial",80,"5",1,50,"R",1
"1756","24",157,"multi_trial",80,"6",1,50,"R",1
"1757","24",53,"multi_trial",80,"7",1,50,"R",1
"1758","24",309,"multi_trial",80,"8",0,50,"R",1
"1759","24",212,"multi_trial",80,"9",0,50,"L",0
"1760","24",13,"multi_trial",80,"10",1,50,"R",1
"1761","24",21,"multi_trial",80,"11",1,50,"R",1
"1762","24",230,"multi_trial",80,"12",0,50,"R",1
"1763","24",172,"multi_trial",80,"13",0,50,"L",0
"1764","24",30,"multi_trial",80,"14",0,50,"L",0
"1765","24",45,"multi_trial",80,"15",1,50,"R",1
"1766","24",150,"multi_trial",80,"16",0,50,"R",1
"1767","24",54,"multi_trial",80,"17",0,50,"L",0
"1768","24",77,"multi_trial",80,"18",1,50,"R",1
"1769","24",149,"multi_trial",80,"19",0,50,"R",1
"1770","24",46,"multi_trial",80,"20",0,50,"L",0
"1771","24",254,"multi_trial",80,"21",1,50,"R",1
"1772","24",229,"multi_trial",80,"22",1,50,"R",1
"1773","24",133,"multi_trial",80,"23",1,50,"R",1
"1774","24",20,"multi_trial",80,"24",1,50,"R",1
"1775","24",69,"multi_trial",80,"25",1,50,"R",1
"1776","24",36,"multi_trial",80,"26",0,50,"R",1
"1777","24",238,"multi_trial",80,"27",0,50,"L",0
"1778","24",125,"multi_trial",80,"28",1,50,"R",1
"1779","24",60,"multi_trial",80,"29",1,50,"R",1
"1780","24",78,"multi_trial",80,"30",1,50,"R",1
"1781","24",254,"multi_trial",80,"31",0,50,"R",1
"1782","24",229,"multi_trial",80,"32",0,50,"R",1
"1783","24",415,"multi_trial",80,"33",1,50,"R",1
"1784","24",54,"multi_trial",80,"34",1,50,"R",1
"1785","24",285,"multi_trial",80,"35",1,50,"R",1
"1786","24",95,"multi_trial",80,"36",1,50,"R",1
"1787","24",55,"multi_trial",80,"37",1,50,"R",1
"1788","24",61,"multi_trial",80,"38",0,50,"R",1
"1789","24",37,"multi_trial",80,"39",1,50,"R",1
"1790","24",53,"multi_trial",80,"40",1,50,"R",1
"1791","24",53,"multi_trial",80,"41",1,50,"R",1
"1792","24",53,"multi_trial",80,"42",1,50,"R",1
"1793","24",70,"multi_trial",80,"43",0,50,"R",1
"1794","24",213,"multi_trial",80,"44",0,50,"R",1
"1795","24",110,"multi_trial",80,"45",1,50,"R",1
"1796","24",254,"multi_trial",80,"46",1,50,"R",1
"1797","24",117,"multi_trial",80,"47",1,50,"R",1
"1798","24",86,"multi_trial",80,"48",1,50,"R",1
"1799","24",38,"multi_trial",80,"49",1,50,"R",1
"1800","24",52,"multi_trial",80,"50",1,50,"R",1
"1801","25",958,"multi_trial",80,"1",0,100,"L",0
"1802","25",445,"multi_trial",80,"2",0,100,"L",0
"1803","25",260,"multi_trial",80,"3",0,100,"L",0
"1804","25",428,"multi_trial",80,"4",0,100,"L",0
"1805","25",436,"multi_trial",80,"5",1,100,"R",1
"1806","25",197,"multi_trial",80,"6",1,100,"R",1
"1807","25",214,"multi_trial",80,"7",0,100,"R",1
"1808","25",324,"multi_trial",80,"8",0,100,"R",1
"1809","25",302,"multi_trial",80,"9",0,100,"L",0
"1810","25",166,"multi_trial",80,"10",0,100,"L",0
"1811","25",211,"multi_trial",80,"11",0,100,"L",0
"1812","25",132,"multi_trial",80,"12",0,100,"L",0
"1813","25",148,"multi_trial",80,"13",0,100,"L",0
"1814","25",135,"multi_trial",80,"14",0,100,"L",0
"1815","25",210,"multi_trial",80,"15",0,100,"L",0
"1816","25",220,"multi_trial",80,"16",1,100,"R",1
"1817","25",197,"multi_trial",80,"17",1,100,"R",1
"1818","25",251,"multi_trial",80,"18",1,100,"R",1
"1819","25",124,"multi_trial",80,"19",1,100,"R",1
"1820","25",164,"multi_trial",80,"20",1,100,"R",1
"1821","25",117,"multi_trial",80,"21",1,100,"R",1
"1822","25",76,"multi_trial",80,"22",0,100,"R",1
"1823","25",108,"multi_trial",80,"23",1,100,"R",1
"1824","25",156,"multi_trial",80,"24",1,100,"R",1
"1825","25",390,"multi_trial",80,"25",1,100,"R",1
"1826","25",180,"multi_trial",80,"26",1,100,"R",1
"1827","25",253,"multi_trial",80,"27",1,100,"R",1
"1828","25",163,"multi_trial",80,"28",1,100,"R",1
"1829","25",109,"multi_trial",80,"29",1,100,"R",1
"1830","25",349,"multi_trial",80,"30",1,100,"R",1
"1831","25",198,"multi_trial",80,"31",1,100,"R",1
"1832","25",195,"multi_trial",80,"32",1,100,"R",1
"1833","25",285,"multi_trial",80,"33",1,100,"R",1
"1834","25",172,"multi_trial",80,"34",1,100,"R",1
"1835","25",110,"multi_trial",80,"35",1,100,"R",1
"1836","25",46,"multi_trial",80,"36",1,100,"R",1
"1837","25",83,"multi_trial",80,"37",1,100,"R",1
"1838","25",141,"multi_trial",80,"38",1,100,"R",1
"1839","25",164,"multi_trial",80,"39",0,100,"R",1
"1840","25",135,"multi_trial",80,"40",0,100,"R",1
"1841","25",83,"multi_trial",80,"41",1,100,"L",0
"1842","25",84,"multi_trial",80,"42",1,100,"L",0
"1843","25",86,"multi_trial",80,"43",0,100,"L",0
"1844","25",61,"multi_trial",80,"44",1,100,"R",1
"1845","25",1,"multi_trial",80,"45",1,100,"R",1
"1846","25",144,"multi_trial",80,"46",1,100,"R",1
"1847","25",126,"multi_trial",80,"47",1,100,"R",1
"1848","25",53,"multi_trial",80,"48",1,100,"R",1
"1849","25",76,"multi_trial",80,"49",1,100,"R",1
"1850","25",781,"multi_trial",80,"50",1,100,"R",1
"1851","25",30,"multi_trial",80,"51",1,100,"R",1
"1852","25",61,"multi_trial",80,"52",1,100,"R",1
"1853","25",12,"multi_trial",80,"53",1,100,"R",1
"1854","25",420,"multi_trial",80,"54",0,100,"R",1
"1855","25",253,"multi_trial",80,"55",1,100,"L",0
"1856","25",156,"multi_trial",80,"56",0,100,"L",0
"1857","25",125,"multi_trial",80,"57",1,100,"R",1
"1858","25",67,"multi_trial",80,"58",0,100,"R",1
"1859","25",189,"multi_trial",80,"59",0,100,"L",0
"1860","25",148,"multi_trial",80,"60",1,100,"L",0
"1861","25",120,"multi_trial",80,"61",1,100,"R",1
"1862","25",50,"multi_trial",80,"62",1,100,"R",1
"1863","25",127,"multi_trial",80,"63",0,100,"R",1
"1864","25",83,"multi_trial",80,"64",1,100,"R",1
"1865","25",85,"multi_trial",80,"65",1,100,"R",1
"1866","25",60,"multi_trial",80,"66",1,100,"R",1
"1867","25",134,"multi_trial",80,"67",1,100,"R",1
"1868","25",854,"multi_trial",80,"68",1,100,"R",1
"1869","25",845,"multi_trial",80,"69",0,100,"R",1
"1870","25",76,"multi_trial",80,"70",1,100,"R",1
"1871","25",205,"multi_trial",80,"71",1,100,"R",1
"1872","25",189,"multi_trial",80,"72",1,100,"R",1
"1873","25",52,"multi_trial",80,"73",1,100,"R",1
"1874","25",55,"multi_trial",80,"74",0,100,"R",1
"1875","25",18,"multi_trial",80,"75",0,100,"R",1
"1876","25",45,"multi_trial",80,"76",0,100,"L",0
"1877","25",37,"multi_trial",80,"77",0,100,"R",1
"1878","25",92,"multi_trial",80,"78",1,100,"R",1
"1879","25",60,"multi_trial",80,"79",1,100,"R",1
"1880","25",61,"multi_trial",80,"80",1,100,"R",1
"1881","25",821,"multi_trial",80,"81",0,100,"R",1
"1882","25",142,"multi_trial",80,"82",1,100,"R",1
"1883","25",124,"multi_trial",80,"83",1,100,"R",1
"1884","25",150,"multi_trial",80,"84",0,100,"R",1
"1885","25",67,"multi_trial",80,"85",1,100,"R",1
"1886","25",93,"multi_trial",80,"86",1,100,"R",1
"1887","25",101,"multi_trial",80,"87",1,100,"R",1
"1888","25",30,"multi_trial",80,"88",1,100,"R",1
"1889","25",77,"multi_trial",80,"89",1,100,"R",1
"1890","25",493,"multi_trial",80,"90",1,100,"R",1
"1891","25",573,"multi_trial",80,"91",1,100,"R",1
"1892","25",221,"multi_trial",80,"92",1,100,"R",1
"1893","25",101,"multi_trial",80,"93",1,100,"R",1
"1894","25",71,"multi_trial",80,"94",1,100,"R",1
"1895","25",103,"multi_trial",80,"95",1,100,"R",1
"1896","25",116,"multi_trial",80,"96",0,100,"R",1
"1897","25",213,"multi_trial",80,"97",0,100,"R",1
"1898","25",77,"multi_trial",80,"98",0,100,"L",0
"1899","25",477,"multi_trial",80,"99",1,100,"R",1
"1900","25",110,"multi_trial",80,"100",1,100,"R",1
"1901","26",1356,"multi_trial",60,"1",1,100,"R",1
"1902","26",1492,"multi_trial",60,"2",1,100,"R",1
"1903","26",794,"multi_trial",60,"3",1,100,"R",1
"1904","26",651,"multi_trial",60,"4",0,100,"R",1
"1905","26",687,"multi_trial",60,"5",1,100,"L",0
"1906","26",716,"multi_trial",60,"6",1,100,"L",0
"1907","26",497,"multi_trial",60,"7",1,100,"R",1
"1908","26",487,"multi_trial",60,"8",0,100,"R",1
"1909","26",1013,"multi_trial",60,"9",0,100,"R",1
"1910","26",515,"multi_trial",60,"10",1,100,"L",0
"1911","26",748,"multi_trial",60,"11",1,100,"R",1
"1912","26",541,"multi_trial",60,"12",1,100,"R",1
"1913","26",458,"multi_trial",60,"13",1,100,"L",0
"1914","26",444,"multi_trial",60,"14",0,100,"L",0
"1915","26",538,"multi_trial",60,"15",1,100,"L",0
"1916","26",477,"multi_trial",60,"16",0,100,"R",1
"1917","26",489,"multi_trial",60,"17",0,100,"L",0
"1918","26",515,"multi_trial",60,"18",1,100,"L",0
"1919","26",460,"multi_trial",60,"19",0,100,"R",1
"1920","26",577,"multi_trial",60,"20",0,100,"L",0
"1921","26",477,"multi_trial",60,"21",0,100,"L",0
"1922","26",475,"multi_trial",60,"22",0,100,"L",0
"1923","26",444,"multi_trial",60,"23",0,100,"L",0
"1924","26",482,"multi_trial",60,"24",0,100,"R",1
"1925","26",456,"multi_trial",60,"25",0,100,"L",0
"1926","26",464,"multi_trial",60,"26",0,100,"R",1
"1927","26",490,"multi_trial",60,"27",0,100,"R",1
"1928","26",513,"multi_trial",60,"28",1,100,"L",0
"1929","26",473,"multi_trial",60,"29",0,100,"L",0
"1930","26",525,"multi_trial",60,"30",0,100,"R",1
"1931","26",437,"multi_trial",60,"31",0,100,"R",1
"1932","26",434,"multi_trial",60,"32",1,100,"L",0
"1933","26",439,"multi_trial",60,"33",1,100,"L",0
"1934","26",428,"multi_trial",60,"34",0,100,"L",0
"1935","26",565,"multi_trial",60,"35",1,100,"R",1
"1936","26",439,"multi_trial",60,"36",1,100,"R",1
"1937","26",459,"multi_trial",60,"37",1,100,"R",1
"1938","26",396,"multi_trial",60,"38",1,100,"R",1
"1939","26",509,"multi_trial",60,"39",1,100,"R",1
"1940","26",477,"multi_trial",60,"40",0,100,"R",1
"1941","26",548,"multi_trial",60,"41",0,100,"L",0
"1942","26",692,"multi_trial",60,"42",1,100,"R",1
"1943","26",464,"multi_trial",60,"43",1,100,"R",1
"1944","26",491,"multi_trial",60,"44",1,100,"R",1
"1945","26",403,"multi_trial",60,"45",0,100,"R",1
"1946","26",463,"multi_trial",60,"46",1,100,"L",0
"1947","26",254,"multi_trial",60,"47",0,100,"L",0
"1948","26",479,"multi_trial",60,"48",1,100,"R",1
"1949","26",531,"multi_trial",60,"49",0,100,"L",0
"1950","26",489,"multi_trial",60,"50",0,100,"R",1
"1951","26",469,"multi_trial",60,"51",0,100,"L",0
"1952","26",554,"multi_trial",60,"52",0,100,"R",1
"1953","26",482,"multi_trial",60,"53",1,100,"L",0
"1954","26",510,"multi_trial",60,"54",1,100,"L",0
"1955","26",451,"multi_trial",60,"55",0,100,"L",0
"1956","26",341,"multi_trial",60,"56",1,100,"R",1
"1957","26",486,"multi_trial",60,"57",1,100,"R",1
"1958","26",494,"multi_trial",60,"58",1,100,"R",1
"1959","26",585,"multi_trial",60,"59",0,100,"R",1
"1960","26",523,"multi_trial",60,"60",0,100,"L",0
"1961","26",427,"multi_trial",60,"61",1,100,"R",1
"1962","26",393,"multi_trial",60,"62",1,100,"R",1
"1963","26",379,"multi_trial",60,"63",0,100,"R",1
"1964","26",477,"multi_trial",60,"64",0,100,"L",0
"1965","26",528,"multi_trial",60,"65",0,100,"L",0
"1966","26",458,"multi_trial",60,"66",1,100,"R",1
"1967","26",526,"multi_trial",60,"67",0,100,"R",1
"1968","26",536,"multi_trial",60,"68",0,100,"R",1
"1969","26",481,"multi_trial",60,"69",0,100,"L",0
